team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Utah Tech,19.0,15.0,0.559,-3.56,-1.3,2612.0,2548.0,2026
Utah Valley,25.0,8.0,0.758,5.36,-1.77,2646.0,2259.0,2026
UTEP,11.0,20.0,0.355,-6.66,-0.41,2149.0,2244.0,2026
UTSA,5.0,25.0,0.167,-14.21,1.44,2084.0,2422.0,2026
Valparaiso,18.0,15.0,0.545,-0.03,0.66,2376.0,2358.0,2026
Vanderbilt,26.0,8.0,0.765,22.83,11.68,2936.0,2557.0,2026
Vermont,22.0,12.0,0.647,-6.82,-10.2,2496.0,2330.0,2026
Villanova,24.0,8.0,0.75,16.3,9.93,2469.0,2265.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Virginia,29.0,5.0,0.853,21.6,9.36,2742.0,2326.0,2026
Virginia Commonwealth,27.0,7.0,0.794,13.19,3.11,2773.0,2430.0,2026
VMI,6.0,26.0,0.188,-20.72,-6.03,2303.0,2560.0,2026
Virginia Tech,19.0,13.0,0.594,13.28,9.38,2521.0,2396.0,2026
Wagner,14.0,17.0,0.452,-11.79,-8.69,2210.0,2222.0,2026
Wake Forest,17.0,16.0,0.515,12.57,10.79,2602.0,2543.0,2026
Washington,16.0,17.0,0.485,14.17,10.68,2545.0,2430.0,2026
Washington State,12.0,20.0,0.375,3.49,5.1,2435.0,2480.0,2026
Weber State,16.0,16.0,0.5,-2.82,-2.59,2598.0,2474.0,2026
West Georgia,15.0,17.0,0.469,-10.95,-5.78,2450.0,2547.0,2026
West Virginia,18.0,14.0,0.563,12.8,8.37,2214.0,2072.0,2026
Western Carolina,15.0,16.0,0.484,-6.41,-3.72,2432.0,2397.0,2026
Western Illinois,5.0,26.0,0.161,-23.44,-8.16,2011.0,2381.0,2026
Western Kentucky,18.0,14.0,0.563,0.47,-0.47,2537.0,2436.0,2026
Western Michigan,10.0,21.0,0.323,-8.32,-2.15,2318.0,2464.0,2026
Wichita State,22.0,11.0,0.667,8.72,2.1,2562.0,2324.0,2026
William & Mary,20.0,12.0,0.625,-0.06,-2.69,2660.0,2487.0,2026
Winthrop,23.0,11.0,0.676,-0.64,-4.42,2844.0,2566.0,2026
Wisconsin,24.0,10.0,0.706,19.52,12.44,2822.0,2581.0,2026
Wofford,19.0,13.0,0.594,-7.38,-7.18,2520.0,2468.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Wright State,23.0,11.0,0.676,0.12,-4.44,2745.0,2497.0,2026
Wyoming,18.0,14.0,0.563,7.55,4.07,2467.0,2335.0,2026
Xavier,15.0,18.0,0.455,7.87,10.15,2586.0,2661.0,2026
Yale,24.0,6.0,0.8,6.13,-2.51,2453.0,2129.0,2026
Youngstown State,15.0,17.0,0.469,-4.44,-4.64,2495.0,2338.0,2026
