team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Washington,17.0,15.0,0.531,6.26,6.45,2384.0,2390.0,2014
Washington State,10.0,21.0,0.323,1.34,7.24,1934.0,2081.0,2014
Weber State,19.0,12.0,0.613,-0.92,-4.23,2254.0,2061.0,2014
West Virginia,17.0,16.0,0.515,11.78,8.02,2546.0,2422.0,2014
Western Carolina,19.0,15.0,0.559,-6.75,-6.43,2524.0,2469.0,2014
Western Illinois,10.0,20.0,0.333,-7.55,-2.74,1838.0,1880.0,2014
Western Kentucky,20.0,12.0,0.625,-1.47,-1.34,2196.0,2162.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Western Michigan,23.0,10.0,0.697,1.73,-1.45,2373.0,2235.0,2014
Wichita State,35.0,1.0,0.972,16.65,1.74,2706.0,2141.0,2014
William & Mary,20.0,12.0,0.625,-1.48,-2.29,2340.0,2281.0,2014
Winthrop,20.0,13.0,0.606,-6.43,-6.56,2442.0,2355.0,2014
Wisconsin,30.0,8.0,0.789,19.69,10.19,2793.0,2432.0,2014
Wofford,20.0,13.0,0.606,-4.32,-5.95,2205.0,2054.0,2014
Wright State,21.0,15.0,0.583,0.21,-2.8,2419.0,2234.0,2014
Wyoming,18.0,15.0,0.545,4.4,2.34,2130.0,2035.0,2014
Xavier,21.0,13.0,0.618,11.84,8.14,2442.0,2316.0,2014
Yale,19.0,14.0,0.576,-1.66,-1.28,2209.0,2182.0,2014
Youngstown State,15.0,17.0,0.469,-2.3,-1.26,2461.0,2370.0,2014
