team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Washington,21.0,13.0,0.618,7.62,6.06,2535.0,2482.0,2018
Washington State,12.0,19.0,0.387,0.67,5.21,2270.0,2411.0,2018
Weber State,20.0,11.0,0.645,0.02,-2.87,2434.0,2195.0,2018
West Virginia,26.0,11.0,0.703,19.89,9.38,2964.0,2575.0,2018
Western Carolina,13.0,19.0,0.406,-11.9,-1.63,2190.0,2419.0,2018
Western Illinois,12.0,16.0,0.429,-11.07,-2.28,2012.0,2009.0,2018
Western Kentucky,27.0,11.0,0.711,11.08,3.64,2979.0,2674.0,2018
nan,,,,,,,,2018
School,,,,,,,,2018
Western Michigan,17.0,15.0,0.531,-2.22,-1.99,2402.0,2349.0,2018
Wichita State,25.0,8.0,0.758,16.58,5.46,2731.0,2364.0,2018
William & Mary,19.0,12.0,0.613,-1.37,-1.34,2636.0,2531.0,2018
Winthrop,19.0,12.0,0.613,-1.63,-5.85,2464.0,2219.0,2018
Wisconsin,15.0,18.0,0.455,10.38,9.5,2206.0,2177.0,2018
Wofford,21.0,13.0,0.618,-0.97,-2.45,2578.0,2405.0,2018
Wright State,25.0,10.0,0.714,0.58,-3.64,2500.0,2307.0,2018
Wyoming,20.0,13.0,0.606,4.26,3.54,2633.0,2597.0,2018
Xavier,29.0,6.0,0.829,19.06,9.43,2953.0,2616.0,2018
Yale,16.0,15.0,0.516,-4.19,-2.83,2312.0,2288.0,2018
Youngstown State,8.0,24.0,0.25,-13.66,-2.56,2410.0,2647.0,2018
