team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Western Kentucky,16.0,16.0,0.5,-3.8,-3.15,2242.0,2263.0,2011
Western Michigan,21.0,13.0,0.618,-0.7,-2.52,2440.0,2321.0,2011
Wichita State,29.0,8.0,0.784,12.57,1.79,2690.0,2281.0,2011
William & Mary,10.0,22.0,0.313,-4.38,0.49,2051.0,2174.0,2011
Winthrop,13.0,17.0,0.433,-5.38,-3.2,1973.0,2006.0,2011
Wisconsin,25.0,9.0,0.735,18.77,9.42,2310.0,1992.0,2011
Wofford,21.0,13.0,0.618,4.35,-1.21,2502.0,2313.0,2011
nan,,,,,,,,2011
School,,,,,,,,2011
Wright State,19.0,14.0,0.576,3.22,1.45,2123.0,2035.0,2011
Wyoming,10.0,21.0,0.323,-3.16,3.53,2044.0,2161.0,2011
Xavier,24.0,8.0,0.75,11.88,4.41,2306.0,2067.0,2011
Yale,15.0,13.0,0.536,-2.91,-2.72,1908.0,1885.0,2011
Youngstown State,9.0,21.0,0.3,-6.4,0.93,2072.0,2226.0,2011
