team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Washington,16.0,15.0,0.516,5.57,4.83,2128.0,2105.0,2015
Washington State,13.0,18.0,0.419,0.14,6.08,2189.0,2373.0,2015
Weber State,13.0,17.0,0.433,-7.29,-3.5,2010.0,2041.0,2015
West Virginia,25.0,10.0,0.714,15.12,9.29,2542.0,2338.0,2015
Western Carolina,15.0,17.0,0.469,-5.83,-3.56,2251.0,2284.0,2015
Western Illinois,8.0,20.0,0.286,-13.81,-2.93,1747.0,1983.0,2015
Western Kentucky,20.0,12.0,0.625,1.12,-0.44,2285.0,2149.0,2015
nan,,,,,,,,2015
School,,,,,,,,2015
Western Michigan,20.0,14.0,0.588,0.25,0.19,2401.0,2354.0,2015
Wichita State,30.0,5.0,0.857,15.56,3.68,2460.0,2008.0,2015
William & Mary,20.0,13.0,0.606,2.82,-1.15,2414.0,2208.0,2015
Winthrop,19.0,13.0,0.594,-3.9,-7.38,2356.0,2159.0,2015
Wisconsin,36.0,4.0,0.9,24.61,10.29,2900.0,2327.0,2015
Wofford,28.0,7.0,0.8,2.56,-2.98,2331.0,2089.0,2015
Wright State,11.0,20.0,0.355,-6.41,-1.14,1989.0,2107.0,2015
Wyoming,25.0,10.0,0.714,3.81,-0.04,2151.0,1974.0,2015
Xavier,23.0,14.0,0.622,15.42,9.48,2712.0,2492.0,2015
Yale,22.0,10.0,0.688,3.53,-0.87,2164.0,1931.0,2015
Youngstown State,11.0,21.0,0.344,-7.63,-1.73,2287.0,2394.0,2015
