team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
UTEP,18.0,16.0,0.529,-1.49,-1.3,2470.0,2348.0,2024
UTSA,11.0,21.0,0.344,-5.26,-0.71,2483.0,2591.0,2024
Valparaiso,7.0,25.0,0.219,-8.25,1.17,2163.0,2416.0,2024
Vanderbilt,9.0,23.0,0.281,0.19,8.16,2173.0,2428.0,2024
Vermont,28.0,7.0,0.8,2.78,-3.31,2506.0,2205.0,2024
Villanova,18.0,16.0,0.529,14.44,9.82,2388.0,2231.0,2024
Virginia,23.0,11.0,0.676,10.45,7.31,2140.0,2033.0,2024
Virginia Commonwealth,24.0,14.0,0.632,8.7,4.41,2697.0,2534.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
VMI,4.0,28.0,0.125,-20.65,-2.44,2204.0,2644.0,2024
Virginia Tech,19.0,15.0,0.559,11.91,7.97,2547.0,2413.0,2024
Wagner,17.0,16.0,0.515,-10.64,-8.58,2103.0,2083.0,2024
Wake Forest,21.0,14.0,0.6,14.94,7.52,2733.0,2473.0,2024
Washington,17.0,15.0,0.531,11.85,8.38,2579.0,2468.0,2024
Washington State,25.0,10.0,0.714,14.02,7.19,2574.0,2335.0,2024
Weber State,20.0,12.0,0.625,-0.49,-4.15,2414.0,2161.0,2024
West Virginia,9.0,23.0,0.281,3.73,10.76,2234.0,2459.0,2024
Western Carolina,22.0,10.0,0.688,1.96,-3.35,2459.0,2198.0,2024
Western Illinois,21.0,12.0,0.636,-8.75,-7.37,2272.0,2167.0,2024
Western Kentucky,22.0,12.0,0.647,1.19,-2.91,2728.0,2531.0,2024
Western Michigan,12.0,20.0,0.375,-9.3,-3.79,2281.0,2396.0,2024
Wichita State,15.0,19.0,0.441,2.02,3.2,2475.0,2484.0,2024
William & Mary,10.0,23.0,0.303,-11.33,-5.55,2305.0,2380.0,2024
Winthrop,17.0,15.0,0.531,-1.97,-3.42,2475.0,2287.0,2024
Wisconsin,22.0,14.0,0.611,16.01,11.35,2688.0,2520.0,2024
Wofford,17.0,15.0,0.531,-3.87,-1.6,2384.0,2362.0,2024
Wright State,18.0,14.0,0.563,-0.22,-3.62,2767.0,2599.0,2024
Wyoming,15.0,17.0,0.469,0.54,4.57,2331.0,2383.0,2024
Xavier,16.0,18.0,0.471,12.23,11.03,2579.0,2538.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Yale,23.0,10.0,0.697,4.63,0.41,2465.0,2226.0,2024
Youngstown State,22.0,10.0,0.688,0.97,-5.11,2598.0,2269.0,2024
