team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Utah Valley,28.0,9.0,0.757,8.48,1.83,2863.0,2538.0,2023
UTEP,14.0,18.0,0.438,-0.74,1.82,2192.0,2192.0,2023
UTSA,10.0,22.0,0.313,-7.74,1.16,2217.0,2450.0,2023
Valparaiso,11.0,21.0,0.344,-8.72,-2.75,2206.0,2355.0,2023
Vanderbilt,22.0,15.0,0.595,8.98,8.55,2661.0,2645.0,2023
Vermont,23.0,11.0,0.676,1.63,-3.13,2471.0,2276.0,2023
Villanova,17.0,17.0,0.5,10.61,8.69,2366.0,2301.0,2023
Virginia,25.0,8.0,0.758,13.28,5.98,2237.0,1996.0,2023
nan,,,,,,,,2023
School,,,,,,,,2023
Virginia Commonwealth,27.0,8.0,0.771,9.89,1.95,2480.0,2202.0,2023
VMI,7.0,25.0,0.219,-16.14,-3.45,2220.0,2457.0,2023
Virginia Tech,19.0,15.0,0.559,9.36,5.3,2521.0,2383.0,2023
Wagner,15.0,13.0,0.536,-11.81,-10.85,1766.0,1727.0,2023
Wake Forest,19.0,14.0,0.576,8.25,5.43,2528.0,2435.0,2023
Washington,16.0,16.0,0.5,6.78,7.94,2213.0,2250.0,2023
Washington State,17.0,17.0,0.5,10.53,7.91,2324.0,2235.0,2023
Weber State,18.0,15.0,0.545,-2.94,-1.33,2219.0,2229.0,2023
West Virginia,19.0,15.0,0.559,15.95,10.89,2583.0,2411.0,2023
Western Carolina,18.0,16.0,0.529,-6.34,-4.08,2513.0,2405.0,2023
Western Illinois,16.0,14.0,0.533,-7.59,-4.73,2191.0,2171.0,2023
Western Kentucky,17.0,16.0,0.515,-0.81,1.09,2355.0,2330.0,2023
Western Michigan,8.0,23.0,0.258,-10.55,-2.34,2166.0,2295.0,2023
Wichita State,17.0,15.0,0.531,5.78,3.25,2272.0,2191.0,2023
William & Mary,13.0,20.0,0.394,-10.99,-4.18,2219.0,2320.0,2023
Winthrop,15.0,17.0,0.469,-6.63,-3.59,2360.0,2382.0,2023
Wisconsin,20.0,15.0,0.571,10.98,9.29,2284.0,2225.0,2023
Wofford,17.0,16.0,0.515,-5.02,-3.32,2466.0,2392.0,2023
Wright State,18.0,15.0,0.545,-2.34,-5.89,2637.0,2432.0,2023
Wyoming,9.0,22.0,0.29,2.02,6.12,2144.0,2234.0,2023
nan,,,,,,,,2023
School,,,,,,,,2023
Xavier,27.0,10.0,0.73,16.03,9.16,2995.0,2741.0,2023
Yale,21.0,9.0,0.7,7.81,-1.62,2273.0,1897.0,2023
Youngstown State,24.0,10.0,0.706,1.67,-5.83,2785.0,2465.0,2023
