team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
West Virginia,19.0,10.0,0.655,15.36,10.05,2243.0,2089.0,2021
Western Carolina,11.0,16.0,0.407,-7.43,-2.03,2039.0,2129.0,2021
Western Illinois,7.0,15.0,0.318,-12.48,-4.62,1606.0,1746.0,2021
Western Kentucky,21.0,8.0,0.724,5.19,0.5,2108.0,1972.0,2021
Western Michigan,5.0,16.0,0.238,-11.51,-1.21,1325.0,1511.0,2021
Wichita State,16.0,6.0,0.727,9.36,6.91,1572.0,1469.0,2021
William & Mary,7.0,10.0,0.412,-11.23,-3.99,1101.0,1224.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
Winthrop,23.0,2.0,0.92,4.69,-7.15,1972.0,1676.0,2021
Wisconsin,18.0,13.0,0.581,17.22,11.93,2167.0,2003.0,2021
Wofford,15.0,9.0,0.625,1.76,-0.24,1784.0,1627.0,2021
Wright State,18.0,6.0,0.75,6.89,-7.65,1967.0,1618.0,2021
Wyoming,14.0,11.0,0.56,-1.23,-2.31,1915.0,1888.0,2021
Xavier,13.0,8.0,0.619,11.09,6.47,1571.0,1474.0,2021
Youngstown State,15.0,12.0,0.556,-9.78,-8.17,2010.0,1950.0,2021
