team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Wichita State,25.0,10.0,0.714,8.06,1.73,2427.0,2162.0,2010
William & Mary,22.0,11.0,0.667,2.82,1.63,2213.0,2129.0,2010
Winston-Salem,12.0,17.0,0.414,,,1806.0,2005.0,2010
Winthrop,19.0,14.0,0.576,-8.68,-7.31,2042.0,2025.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Wisconsin,24.0,9.0,0.727,17.84,7.66,2214.0,1878.0,2010
Wofford,26.0,9.0,0.743,4.43,-2.57,2408.0,2134.0,2010
Wright State,20.0,12.0,0.625,6.81,0.16,2163.0,1950.0,2010
Wyoming,10.0,21.0,0.323,-4.58,3.63,2190.0,2309.0,2010
Xavier,26.0,9.0,0.743,16.23,5.94,2793.0,2433.0,2010
Yale,12.0,19.0,0.387,-9.94,-5.6,2067.0,2157.0,2010
Youngstown State,8.0,22.0,0.267,-6.41,0.4,2002.0,2092.0,2010
