team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Winthrop,11.0,19.0,0.367,-11.46,-4.54,1833.0,1991.0,2009
Wisconsin,20.0,13.0,0.606,12.43,8.43,2106.0,1948.0,2009
Wofford,16.0,14.0,0.533,-7.04,-5.45,2065.0,2070.0,2009
Wright State,20.0,13.0,0.606,3.2,0.23,1995.0,1897.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Wyoming,19.0,14.0,0.576,0.67,3.53,2471.0,2450.0,2009
Xavier,27.0,8.0,0.771,14.45,4.65,2508.0,2165.0,2009
Yale,13.0,15.0,0.464,-7.29,-5.17,1772.0,1784.0,2009
Youngstown State,11.0,19.0,0.367,-5.25,-0.11,1981.0,2067.0,2009
