team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Washington,9.0,22.0,0.29,2.15,6.82,2368.0,2513.0,2017
Washington State,13.0,18.0,0.419,0.13,6.87,2179.0,2376.0,2017
Weber State,20.0,14.0,0.588,-2.32,-5.13,2714.0,2505.0,2017
West Virginia,28.0,9.0,0.757,24.45,9.67,3014.0,2467.0,2017
Western Carolina,9.0,23.0,0.281,-15.3,-0.7,1965.0,2347.0,2017
Western Illinois,8.0,20.0,0.286,-11.0,-2.38,2012.0,2151.0,2017
Western Kentucky,15.0,17.0,0.469,-5.8,-2.89,2209.0,2302.0,2017
nan,,,,,,,,2017
School,,,,,,,,2017
Western Michigan,16.0,16.0,0.5,-0.78,-0.55,2417.0,2408.0,2017
Wichita State,31.0,5.0,0.861,21.24,2.96,2916.0,2246.0,2017
William & Mary,17.0,14.0,0.548,-0.14,-0.73,2534.0,2411.0,2017
Winthrop,26.0,7.0,0.788,1.34,-6.12,2615.0,2322.0,2017
Wisconsin,27.0,10.0,0.73,19.4,9.4,2678.0,2308.0,2017
Wofford,16.0,17.0,0.485,-0.71,-1.08,2593.0,2479.0,2017
Wright State,20.0,12.0,0.625,-1.02,-2.42,2465.0,2317.0,2017
Wyoming,23.0,15.0,0.605,2.83,0.55,2961.0,2833.0,2017
Xavier,24.0,14.0,0.632,14.8,11.51,2836.0,2711.0,2017
Yale,18.0,11.0,0.621,0.21,-2.19,2151.0,2028.0,2017
Youngstown State,13.0,21.0,0.382,-9.75,-2.56,2616.0,2801.0,2017
