team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Washington,19.0,15.0,0.559,11.21,8.12,2853.0,2748.0,2016
Washington State,9.0,22.0,0.29,0.5,7.97,2187.0,2394.0,2016
Weber State,26.0,9.0,0.743,0.18,-5.13,2662.0,2344.0,2016
West Virginia,26.0,9.0,0.743,21.61,9.78,2749.0,2335.0,2016
Western Carolina,16.0,18.0,0.471,-4.98,-1.53,2479.0,2490.0,2016
Western Illinois,10.0,17.0,0.37,-6.2,-1.32,1904.0,1914.0,2016
Western Kentucky,18.0,16.0,0.529,-1.29,-0.89,2620.0,2586.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Western Michigan,13.0,19.0,0.406,-2.07,0.06,2342.0,2352.0,2016
Wichita State,26.0,9.0,0.743,17.39,4.24,2535.0,2066.0,2016
William & Mary,20.0,11.0,0.645,5.57,1.3,2384.0,2205.0,2016
Winthrop,23.0,9.0,0.719,-1.42,-5.7,2631.0,2429.0,2016
Wisconsin,22.0,13.0,0.629,13.4,9.4,2373.0,2233.0,2016
Wofford,15.0,17.0,0.469,-3.75,-2.35,2296.0,2295.0,2016
Wright State,22.0,13.0,0.629,0.18,-1.76,2399.0,2303.0,2016
Wyoming,14.0,18.0,0.438,0.09,2.19,2193.0,2302.0,2016
Xavier,28.0,6.0,0.824,18.58,8.43,2737.0,2392.0,2016
Yale,23.0,7.0,0.767,9.08,-1.03,2248.0,1914.0,2016
Youngstown State,11.0,21.0,0.344,-10.86,-0.86,2437.0,2682.0,2016
