team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Wagner,13.0,17.0,0.433,-12.99,-7.63,1974.0,2044.0,2019
Wake Forest,11.0,20.0,0.355,1.21,8.47,2119.0,2344.0,2019
Washington,27.0,9.0,0.75,12.01,7.01,2511.0,2331.0,2019
Washington State,11.0,21.0,0.344,-1.67,2.2,2393.0,2517.0,2019
Weber State,18.0,15.0,0.545,-4.37,-6.12,2617.0,2454.0,2019
West Virginia,15.0,21.0,0.417,6.94,10.57,2655.0,2786.0,2019
Western Carolina,7.0,25.0,0.219,-9.28,0.34,2304.0,2563.0,2019
nan,,,,,,,,2019
School,,,,,,,,2019
Western Illinois,10.0,21.0,0.323,-10.04,-5.18,2198.0,2272.0,2019
Western Kentucky,20.0,14.0,0.588,3.14,0.96,2429.0,2355.0,2019
Western Michigan,8.0,24.0,0.25,-6.26,1.48,2246.0,2439.0,2019
Wichita State,22.0,15.0,0.595,7.72,5.91,2609.0,2542.0,2019
William & Mary,14.0,17.0,0.452,-4.78,-2.08,2321.0,2385.0,2019
Winthrop,18.0,12.0,0.6,-2.89,-3.74,2499.0,2358.0,2019
Wisconsin,23.0,11.0,0.676,17.9,11.01,2333.0,2099.0,2019
Wofford,30.0,5.0,0.857,13.92,0.8,2879.0,2295.0,2019
Wright State,21.0,14.0,0.6,3.29,-0.89,2561.0,2365.0,2019
Wyoming,8.0,24.0,0.25,-9.75,0.19,2105.0,2411.0,2019
Xavier,19.0,16.0,0.543,9.61,8.06,2526.0,2472.0,2019
Yale,22.0,8.0,0.733,5.52,-1.24,2427.0,2202.0,2019
Youngstown State,12.0,20.0,0.375,-7.78,-2.05,2415.0,2526.0,2019
