team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Wichita State,27.0,6.0,0.818,17.42,3.8,2545.0,2060.0,2012
William & Mary,6.0,26.0,0.188,-10.79,-0.72,1931.0,2220.0,2012
Winthrop,12.0,20.0,0.375,-7.64,-3.47,2035.0,2112.0,2012
Wisconsin,26.0,10.0,0.722,19.04,8.24,2304.0,1915.0,2012
Wofford,19.0,14.0,0.576,-3.62,-3.79,2110.0,2087.0,2012
Wright State,13.0,19.0,0.406,-4.07,0.25,1857.0,1967.0,2012
nan,,,,,,,,2012
School,,,,,,,,2012
Wyoming,21.0,12.0,0.636,6.79,1.43,2068.0,1855.0,2012
Xavier,23.0,13.0,0.639,9.59,6.22,2543.0,2422.0,2012
Yale,19.0,10.0,0.655,-1.37,-2.63,1991.0,1878.0,2012
Youngstown State,16.0,15.0,0.516,-1.78,-1.65,2095.0,2047.0,2012
