team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Utah Valley,25.0,9.0,0.735,1.91,-3.31,2584.0,2322.0,2025
UTEP,18.0,15.0,0.545,-0.63,0.34,2392.0,2335.0,2025
UTSA,12.0,19.0,0.387,-2.55,0.52,2378.0,2382.0,2025
Valparaiso,15.0,19.0,0.441,-2.9,-0.12,2539.0,2513.0,2025
Vanderbilt,20.0,13.0,0.606,14.66,10.05,2604.0,2452.0,2025
Vermont,21.0,12.0,0.636,-8.06,-7.61,2199.0,2106.0,2025
Villanova,21.0,15.0,0.583,13.28,7.45,2664.0,2454.0,2025
Virginia,15.0,17.0,0.469,5.71,7.71,2073.0,2137.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Virginia Commonwealth,28.0,7.0,0.8,14.45,1.3,2693.0,2201.0,2025
VMI,15.0,19.0,0.441,-11.25,-4.88,2492.0,2487.0,2025
Virginia Tech,13.0,19.0,0.406,2.62,6.62,2213.0,2341.0,2025
Wagner,14.0,16.0,0.467,-15.75,-10.29,1874.0,1818.0,2025
Wake Forest,21.0,11.0,0.656,9.63,7.47,2246.0,2177.0,2025
Washington,13.0,18.0,0.419,6.26,10.76,2219.0,2339.0,2025
Washington State,19.0,15.0,0.559,4.67,4.32,2683.0,2671.0,2025
Weber State,12.0,22.0,0.353,-9.64,-3.16,2443.0,2443.0,2025
West Georgia,6.0,25.0,0.194,-15.57,-4.5,2140.0,2426.0,2025
West Virginia,19.0,13.0,0.594,14.89,11.54,2181.0,2074.0,2025
Western Carolina,8.0,22.0,0.267,-15.83,-2.35,2090.0,2371.0,2025
Western Illinois,12.0,19.0,0.387,-15.22,-8.5,2130.0,2211.0,2025
Western Kentucky,17.0,15.0,0.531,-0.5,1.0,2395.0,2392.0,2025
Western Michigan,12.0,20.0,0.375,-9.55,-4.17,2306.0,2433.0,2025
Wichita State,19.0,15.0,0.559,2.29,1.81,2516.0,2485.0,2025
William & Mary,17.0,15.0,0.531,-6.26,-4.26,2487.0,2445.0,2025
Winthrop,23.0,11.0,0.676,-1.68,-4.17,2879.0,2651.0,2025
Wisconsin,27.0,10.0,0.73,20.73,11.49,2964.0,2622.0,2025
Wofford,19.0,16.0,0.543,-0.13,-2.34,2623.0,2451.0,2025
Wright State,15.0,18.0,0.455,-4.89,-3.79,2551.0,2520.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Wyoming,12.0,20.0,0.375,-0.67,4.21,2149.0,2277.0,2025
Xavier,22.0,12.0,0.647,15.25,8.72,2656.0,2434.0,2025
Yale,22.0,8.0,0.733,6.66,-3.1,2439.0,2102.0,2025
Youngstown State,21.0,13.0,0.618,-3.85,-4.98,2599.0,2446.0,2025
