team1,seed1,team2,seed2,team1_win_prob
Vanderbilt,5,UCF,10,0.7139007588256082
Vanderbilt,5,Furman,15,0.7963395555075657
Vanderbilt,5,LIU,16,0.9834122715467546
Vanderbilt,5,Utah State,9,0.4763252993749287
Vanderbilt,5,High Point,12,0.3161025595153106
Vanderbilt,5,Hawaii,13,0.9099658960609122
Vanderbilt,5,Texas,11,0.6224077743037372
Vanderbilt,5,Kennesaw State,14,0.2712013780698554
Vanderbilt,5,Missouri,10,0.7945239527959697
Vanderbilt,5,Queens,15,0.9709427738140726
Vanderbilt,5,Prairie View A&M,16,0.558161368205208
Vanderbilt,5,Iowa,9,0.7397392591623116
Vanderbilt,5,McNeese,12,0.4474261123236712
Vanderbilt,5,Troy,13,0.7028785273771758
Vanderbilt,5,VCU,11,0.8467702851216331
Vanderbilt,5,Penn,14,0.8339317453273285
Vanderbilt,5,Texas A&M,10,0.8096034609842626
Vanderbilt,5,Idaho,15,0.6135927803487485
Vanderbilt,5,Howard,16,0.9469954880332132
Vanderbilt,5,Saint Louis,9,0.6173955795824166
Vanderbilt,5,Akron,12,0.6599918869918316
Vanderbilt,5,Hofstra,13,0.6977162783287856
Vanderbilt,5,Miami (OH),11,0.45604486950254847
Vanderbilt,5,Wright State,14,0.7718095398439193
Vanderbilt,5,Santa Clara,10,0.6811935096294187
Vanderbilt,5,Tennessee State,15,0.8785247620009972
Nebraska,4,Duke,1,0.19850131877251237
Nebraska,4,Ohio State,8,0.5084079921793436
Nebraska,4,St. John's,5,0.3672351211026597
Nebraska,4,Kansas,4,0.31254932856968953
Nebraska,4,Louisville,6,0.509448009241537
Nebraska,4,Michigan State,3,0.3989356794051371
Nebraska,4,UCLA,7,0.4533126226797819
Nebraska,4,UConn,2,0.32157790432568856
Nebraska,4,Arizona,1,0.19957510234191006
Nebraska,4,Villanova,8,0.5764316858378036
Nebraska,4,Wisconsin,5,0.37293714519968674
Nebraska,4,Arkansas,4,0.32185237812881073
Nebraska,4,BYU,6,0.39665887787187337
Nebraska,4,Gonzaga,3,0.5718421670053951
Nebraska,4,Miami (FL),7,0.632623717419024
Nebraska,4,Purdue,2,0.19119339877424346
Nebraska,4,Florida,1,0.31079488701325775
Nebraska,4,Clemson,8,0.5344692921518402
Nebraska,4,Vanderbilt,5,0.36270628723194265
Nebraska,4,North Carolina,6,0.5233564641039218
Nebraska,4,Illinois,3,0.4840252602022632
Nebraska,4,Saint Mary's,7,0.4957415113823976
Nebraska,4,Houston,2,0.27879804850907064
Nebraska,4,Michigan,1,0.15401169194299666
Nebraska,4,Georgia,8,0.6741619208378394
Nebraska,4,Texas Tech,5,0.40116346862428814
Nebraska,4,Alabama,4,0.36582684246185426
Nebraska,4,Tennessee,6,0.4710697477837236
Nebraska,4,Virginia,3,0.37859157264492765
Nebraska,4,Kentucky,7,0.42780990446071016
Nebraska,4,Iowa State,2,0.33050897828656783
Nebraska,4,Siena,16,0.9768893892129821
Nebraska,4,TCU,9,0.6086134064307681
Nebraska,4,Northern Iowa,12,0.5585972445534441
Nebraska,4,California Baptist,13,0.9252896848988446
Nebraska,4,South Florida,11,0.5871469494907832
Nebraska,4,North Dakota State,14,0.6210611550450635
Nebraska,4,UCF,10,0.5868037937309307
Nebraska,4,Furman,15,0.6899604263802385
Nebraska,4,LIU,16,0.9712159661123433
Nebraska,4,Utah State,9,0.3410975645960809
Nebraska,4,High Point,12,0.20827108901731498
Nebraska,4,Hawaii,13,0.8518999882385685
Nebraska,4,Texas,11,0.48404126303210493
Nebraska,4,Kennesaw State,14,0.17477263036398574
Nebraska,4,Missouri,10,0.6875685415200776
Nebraska,4,Queens,15,0.9500438761962857
Nebraska,4,Prairie View A&M,16,0.4182567126554278
Nebraska,4,Iowa,9,0.6179784433636926
Nebraska,4,McNeese,12,0.31546047221643236
Nebraska,4,Troy,13,0.5738082148054003
Nebraska,4,VCU,11,0.7587528170436347
Nebraska,4,Penn,14,0.7407970635475374
Nebraska,4,Texas A&M,10,0.7076087183915142
Nebraska,4,Idaho,15,0.47472217901327
Nebraska,4,Howard,16,0.9104612650300778
Nebraska,4,Saint Louis,9,0.4787306146539386
Nebraska,4,Akron,12,0.5248846249866901
Nebraska,4,Hofstra,13,0.5677824373572428
Nebraska,4,Miami (OH),11,0.3230232087447179
Nebraska,4,Wright State,14,0.6581182977359777
Nebraska,4,Santa Clara,10,0.5487508430340485
Nebraska,4,Tennessee State,15,0.804537085660991
North Carolina,6,Duke,1,0.18404461409938278
North Carolina,6,Ohio State,8,0.48503977646273183
North Carolina,6,St. John's,5,0.34579140984964074
North Carolina,6,Kansas,4,0.2928211339792111
North Carolina,6,Louisville,6,0.4860792574602853
North Carolina,6,Michigan State,3,0.3767430103494879
North Carolina,6,UCLA,7,0.4302603495557269
North Carolina,6,UConn,2,0.30152978725370566
North Carolina,6,Arizona,1,0.18505825108437055
North Carolina,6,Villanova,8,0.5534569414864473
North Carolina,6,Wisconsin,5,0.35134535386346083
North Carolina,6,Arkansas,4,0.3017947615700823
North Carolina,6,BYU,6,0.37451394807416344
North Carolina,6,Gonzaga,3,0.5488133338972586
North Carolina,6,Miami (FL),7,0.6106381131277445
North Carolina,6,Purdue,2,0.17715128826812301
North Carolina,6,Florida,1,0.2911305352742903
North Carolina,6,Clemson,8,0.5111487305629246
North Carolina,6,Vanderbilt,5,0.34138435158243374
North Carolina,6,Nebraska,4,0.4766435358960789
North Carolina,6,Illinois,3,0.46072740862447936
North Carolina,6,Saint Mary's,7,0.4723960295994251
North Carolina,6,Houston,2,0.2603932922566734
North Carolina,6,Michigan,1,0.1422201931870058
North Carolina,6,Georgia,8,0.6532998330567484
North Carolina,6,Texas Tech,5,0.37892499748343417
North Carolina,6,Alabama,4,0.34442060376346373
North Carolina,6,Tennessee,6,0.4478542250319429
North Carolina,6,Virginia,3,0.35685871523096774
North Carolina,6,Kentucky,7,0.40509352959631484
North Carolina,6,Iowa State,2,0.31015862274926537
North Carolina,6,Siena,16,0.9746818030366395
North Carolina,6,TCU,9,0.5861309388468806
North Carolina,6,Northern Iowa,12,0.5354347680074638
North Carolina,6,California Baptist,13,0.9185640483262121
North Carolina,6,South Florida,11,0.5643141166721671
North Carolina,6,North Dakota State,14,0.5988223961655659
North Carolina,6,UCF,10,0.5639660765183578
North Carolina,6,Furman,15,0.6696141409916778
North Carolina,6,LIU,16,0.9684839235705112
North Carolina,6,Utah State,9,0.32040726174926387
North Carolina,6,High Point,12,0.19327443728710547
North Carolina,6,Hawaii,13,0.839712088229812
North Carolina,6,Texas,11,0.4607433290021059
North Carolina,6,Kennesaw State,14,0.16169543068267908
North Carolina,6,Missouri,10,0.6671410150507835
North Carolina,6,Queens,15,0.9454152222972904
North Carolina,6,Prairie View A&M,16,0.39569680543830477
North Carolina,6,Iowa,9,0.5956765488672372
North Carolina,6,McNeese,12,0.29562754525549567
North Carolina,6,Troy,13,0.550802061174986
North Carolina,6,VCU,11,0.7412278439366901
North Carolina,6,Penn,14,0.7224448686663508
North Carolina,6,Texas A&M,10,0.6878967029305659
North Carolina,6,Idaho,15,0.45148029913554005
North Carolina,6,Howard,16,0.9025413332847495
North Carolina,6,Saint Louis,9,0.45546265118533247
North Carolina,6,Akron,12,0.5015317219331584
North Carolina,6,Hofstra,13,0.5447090995393816
North Carolina,6,Miami (OH),11,0.3029252201001154
North Carolina,6,Wright State,14,0.6367824298333437
North Carolina,6,Santa Clara,10,0.5255105690941767
North Carolina,6,Tennessee State,15,0.789414950985353
Illinois,3,Duke,1,0.20886725466027536
Illinois,3,Ohio State,8,0.5243696390972795
Illinois,3,St. John's,5,0.38221059001441693
Illinois,3,Kansas,4,0.3264452463975979
Illinois,3,Louisville,6,0.5254074101295392
Illinois,3,Michigan State,3,0.4143573470952584
Illinois,3,UCLA,7,0.4691954640812289
Illinois,3,UConn,2,0.3356792252362859
Illinois,3,Arizona,1,0.2099824215898854
Illinois,3,Villanova,8,0.5919573148298336
Illinois,3,Wisconsin,5,0.3880025571318082
Illinois,3,Arkansas,4,0.33595977461329984
Illinois,3,BYU,6,0.41205286844778394
Illinois,3,Gonzaga,3,0.5874156132188939
Illinois,3,Miami (FL),7,0.6473497392716356
Illinois,3,Purdue,2,0.20127354252561958
Illinois,3,Florida,1,0.32464963923202356
Illinois,3,Clemson,8,0.5503331705295694
Illinois,3,Vanderbilt,5,0.37760728487659906
Illinois,3,Nebraska,4,0.5159747397977374
Illinois,3,North Carolina,6,0.5392725913755212
Illinois,3,Saint Mary's,7,0.5117194401920511
Illinois,3,Houston,2,0.2918303995871158
Illinois,3,Michigan,1,0.16252544548469483
Illinois,3,Georgia,8,0.6880439634676755
Illinois,3,Texas Tech,5,0.4166115644641491
Illinois,3,Alabama,4,0.3807794418093558
Illinois,3,Tennessee,6,0.487020493496931
Illinois,3,Virginia,3,0.39374197628026686
Illinois,3,Kentucky,7,0.4435241282929332
Illinois,3,Iowa State,2,0.3448028868079717
Illinois,3,Siena,16,0.9782893442728686
Illinois,3,TCU,9,0.6237294288991724
Illinois,3,Northern Iowa,12,0.5742938058356835
Illinois,3,California Baptist,13,0.9295900704310835
Illinois,3,South Florida,11,0.6025506259376201
Illinois,3,North Dakota State,14,0.6359839661499694
Illinois,3,UCF,10,0.6022115993052409
Illinois,3,Furman,15,0.7034654469286084
Illinois,3,LIU,16,0.9729500797880625
Illinois,3,Utah State,9,0.35560617275616824
Illinois,3,High Point,12,0.2190078044679614
Illinois,3,Hawaii,13,0.8597845961411443
Illinois,3,Texas,11,0.5000160191653329
Illinois,3,Kennesaw State,14,0.18418418363626438
Illinois,3,Missouri,10,0.70113261946529
Illinois,3,Queens,15,0.9529917795118774
Illinois,3,Prairie View A&M,16,0.4338861190929488
Illinois,3,Iowa,9,0.6329509061997073
Illinois,3,McNeese,12,0.3294237972600977
Illinois,3,Troy,13,0.5893615018022992
Illinois,3,VCU,11,0.7702590835072741
Illinois,3,Penn,14,0.7528808068528522
Illinois,3,Texas A&M,10,0.7206562367397935
Illinois,3,Idaho,15,0.49068186791758733
Illinois,3,Howard,16,0.9155372734308798
Illinois,3,Saint Louis,9,0.49469814875025064
Illinois,3,Akron,12,0.5407944973873712
Illinois,3,Hofstra,13,0.5833959702603384
Illinois,3,Miami (OH),11,0.3371564101875939
Illinois,3,Wright State,14,0.6723516661608204
Illinois,3,Santa Clara,10,0.5645245804960346
Illinois,3,Tennessee State,15,0.8143938460883235
Saint Mary's,7,Duke,1,0.20122538618139804
Saint Mary's,7,Ohio State,8,0.5126646669461734
Saint Mary's,7,St. John's,5,0.3712023323907594
Saint Mary's,7,Kansas,4,0.31622100604410525
Saint Mary's,7,Louisville,6,0.5137042923320028
Saint Mary's,7,Michigan State,3,0.40302722696619087
Saint Mary's,7,UCLA,7,0.45753734199134105
Saint Mary's,7,UConn,2,0.32530545536909944
Saint Mary's,7,Arizona,1,0.20231018595206848
Saint Mary's,7,Villanova,8,0.5805852577799551
Saint Mary's,7,Wisconsin,5,0.37692926161766904
Saint Mary's,7,Arkansas,4,0.3255815838626616
Saint Mary's,7,BYU,6,0.40074264297289464
Saint Mary's,7,Gonzaga,3,0.5760076408011812
Saint Mary's,7,Miami (FL),7,0.636573671585963
Saint Mary's,7,Purdue,2,0.19384143283608832
Saint Mary's,7,Florida,1,0.3144553817878468
Saint Mary's,7,Clemson,8,0.5387050551600474
Saint Mary's,7,Vanderbilt,5,0.3666529230610132
Saint Mary's,7,Nebraska,4,0.504258488617603
Saint Mary's,7,North Carolina,6,0.5276039704005756
Saint Mary's,7,Illinois,3,0.48828055980794954
Saint Mary's,7,Houston,2,0.28223601463101833
Saint Mary's,7,Michigan,1,0.15624423910994484
Saint Mary's,7,Georgia,8,0.6778926613045794
Saint Mary's,7,Texas Tech,5,0.4052624592996556
Saint Mary's,7,Alabama,4,0.36978773100942874
Saint Mary's,7,Tennessee,6,0.4753160722456771
Saint Mary's,7,Virginia,3,0.38260728542502254
Saint Mary's,7,Kentucky,7,0.43198475590246527
Saint Mary's,7,Iowa State,2,0.3342890424095859
Saint Mary's,7,Siena,16,0.9772708576767872
Saint Mary's,7,TCU,9,0.6126634546086613
Saint Mary's,7,Northern Iowa,12,0.5627930567338405
Saint Mary's,7,California Baptist,13,0.9264587506144105
Saint Mary's,7,South Florida,11,0.5912699517740818
Saint Mary's,7,North Dakota State,14,0.6250617475545377
Saint Mary's,7,UCF,10,0.5909278353718146
Saint Mary's,7,Furman,15,0.693592492813024
Saint Mary's,7,LIU,16,0.9716883672441528
Saint Mary's,7,Utah State,9,0.34493633668209933
Saint Mary's,7,High Point,12,0.21109391750956163
Saint Mary's,7,Hawaii,13,0.8540362953669871
Saint Mary's,7,Texas,11,0.488296570184678
Saint Mary's,7,Kennesaw State,14,0.17724307524530275
Saint Mary's,7,Missouri,10,0.6912160882351228
Saint Mary's,7,Queens,15,0.9508461659791664
Saint Mary's,7,Prairie View A&M,16,0.42240716011551
Saint Mary's,7,Iowa,9,0.6219917725047989
Saint Mary's,7,McNeese,12,0.31915047156959153
Saint Mary's,7,Troy,13,0.5779686776328142
Saint Mary's,7,VCU,11,0.7618571483611845
Saint Mary's,7,Penn,14,0.7440545073937668
Saint Mary's,7,Texas A&M,10,0.7111206006538987
Saint Mary's,7,Idaho,15,0.4789716132017614
Saint Mary's,7,Howard,16,0.911840257787686
Saint Mary's,7,Saint Louis,9,0.4829829379603272
Saint Mary's,7,Akron,12,0.5291307655514225
Saint Mary's,7,Hofstra,13,0.5719578432366369
Saint Mary's,7,Miami (OH),11,0.32675944385165356
Saint Mary's,7,Wright State,14,0.6619406187485475
Saint Mary's,7,Santa Clara,10,0.5529653481862442
Saint Mary's,7,Tennessee State,15,0.8072019729980808
Houston,2,Duke,1,0.39048926932055444
Houston,2,Ohio State,8,0.7279143843822792
Houston,2,St. John's,5,0.6002087328551852
Houston,2,Kansas,4,0.5404622626228602
Houston,2,Louisville,6,0.7287377877776757
Houston,2,Michigan State,3,0.6319356461863962
Houston,2,UCLA,7,0.6820342935893052
Houston,2,UConn,2,0.5507995420871061
Houston,2,Arizona,1,0.3920935436289511
Houston,2,Villanova,8,0.7787804534052529
Houston,2,Wisconsin,5,0.6060634026186553
Houston,2,Arkansas,4,0.551110730380409
Houston,2,BYU,6,0.6297222465076456
Houston,2,Gonzaga,3,0.7755296595896147
Houston,2,Miami (FL),7,0.8166660196942778
Houston,2,Purdue,2,0.37945953861892934
Houston,2,Florida,1,0.5384304936254487
Houston,2,Clemson,8,0.74810438280992
Houston,2,Vanderbilt,5,0.595510745474797
Houston,2,Nebraska,4,0.7212019514909298
Houston,2,North Carolina,6,0.7396067077433272
Houston,2,Illinois,3,0.7081696004128847
Houston,2,Saint Mary's,7,0.7177639853689822
Houston,2,Michigan,1,0.32015806404564623
Houston,2,Georgia,8,0.842573374554862
Houston,2,Texas Tech,5,0.634091939134995
Houston,2,Alabama,4,0.5987524315078412
Houston,2,Tennessee,6,0.6973227093550259
Houston,2,Virginia,3,0.6118038421622395
Houston,2,Kentucky,7,0.6591793340464757
Houston,2,Iowa State,2,0.5608340246828013
Houston,2,Siena,16,0.9909375597267308
Houston,2,TCU,9,0.8008984209299389
Houston,2,Northern Iowa,12,0.7660074292218492
Houston,2,California Baptist,13,0.9697317509147582
Houston,2,South Florida,11,0.786274741959777
Houston,2,North Dakota State,14,0.8091484102549444
Houston,2,UCF,10,0.7860367832519809
Houston,2,Furman,15,0.8519989359491353
Houston,2,LIU,16,0.9886728335801644
Houston,2,Utah State,9,0.5724917145182096
Houston,2,High Point,12,0.4049343001109632
Houston,2,Hawaii,13,0.9370274023365551
Houston,2,Texas,11,0.7081828426662121
Houston,2,Kennesaw State,14,0.3539453543865923
Houston,2,Missouri,10,0.8505864295363945
Houston,2,Queens,15,0.9800777477163998
Houston,2,Prairie View A&M,16,0.6503317214020995
Houston,2,Iowa,9,0.807120612324923
Houston,2,McNeese,12,0.5438169423283712
Houston,2,Troy,13,0.776925261725107
Houston,2,VCU,11,0.8905416254630386
Houston,2,Penn,14,0.8808544916382982
Houston,2,Texas A&M,10,0.862264856491195
Houston,2,Idaho,15,0.7004064232370992
Houston,2,Howard,16,0.9633749954953225
Houston,2,Saint Louis,9,0.703767328331892
Houston,2,Akron,12,0.7407849469247352
Houston,2,Hofstra,13,0.772633358651076
Houston,2,Miami (OH),11,0.5524361622958585
Houston,2,Wright State,14,0.8327649942734171
Houston,2,Santa Clara,10,0.7587898611372633
Houston,2,Tennessee State,15,0.9141448854703776
Michigan,1,Duke,1,0.576345595822184
Michigan,1,Ohio State,8,0.8503198841945431
Michigan,1,St. John's,5,0.7612201128061534
Michigan,1,Kansas,4,0.714073119503235
Michigan,1,Louisville,6,0.850848758247928
Michigan,1,Michigan State,3,0.7847517252435239
Michigan,1,UCLA,7,0.8199755584502452
Michigan,1,UConn,2,0.7225101662166531
Michigan,1,Arizona,1,0.5779893586299997
Michigan,1,Villanova,8,0.8820116155757743
Michigan,1,Wisconsin,5,0.7656375666181108
Michigan,1,Arkansas,4,0.7227622742856685
Michigan,1,BYU,6,0.7831419427106958
Michigan,1,Gonzaga,3,0.880044131522632
Michigan,1,Miami (FL),7,0.9043885246618405
Michigan,1,Purdue,2,0.5649319100808452
Michigan,1,Florida,1,0.7124004786944397
Michigan,1,Clemson,8,0.863134664729747
Michigan,1,Vanderbilt,5,0.7576502178659845
Michigan,1,Nebraska,4,0.8459883080570036
Michigan,1,North Carolina,6,0.8577798068129945
Michigan,1,Illinois,3,0.8374745545153055
Michigan,1,Saint Mary's,7,0.8437557608900556
Michigan,1,Houston,2,0.6798419359543543
Michigan,1,Georgia,8,0.9191271848580391
Michigan,1,Texas Tech,5,0.7863154786740069
Michigan,1,Alabama,4,0.7601159115818787
Michigan,1,Tennessee,6,0.8302819217578727
Michigan,1,Virginia,3,0.7699353933314327
Michigan,1,Kentucky,7,0.8041890452811448
Michigan,1,Iowa State,2,0.730585087929477
Michigan,1,Siena,16,0.9957116625167644
Michigan,1,TCU,9,0.8951972883361241
Michigan,1,Northern Iowa,12,0.8742365250108215
Michigan,1,California Baptist,13,0.985513786470186
Michigan,1,South Florida,11,0.8865183250277493
Michigan,1,North Dakota State,14,0.9000276412722772
Michigan,1,UCF,10,0.8863758474467599
Michigan,1,Furman,15,0.9243806200714499
Michigan,1,LIU,16,0.9946335353492197
Michigan,1,Utah State,9,0.7398270986961112
Michigan,1,High Point,12,0.5909994322612196
Michigan,1,Hawaii,13,0.9693222164792774
Michigan,1,Texas,11,0.8374832758603613
Michigan,1,Kennesaw State,14,0.537753988705868
Michigan,1,Missouri,10,0.9235969689639655
Michigan,1,Queens,15,0.9905180687181092
Michigan,1,Prairie View A&M,16,0.7979519986158525
Michigan,1,Iowa,9,0.8988447221113319
Michigan,1,McNeese,12,0.7168244638657655
Michigan,1,Troy,13,0.8808897344263898
Michigan,1,VCU,11,0.945284091528182
Michigan,1,Penn,14,0.9401159172307578
Michigan,1,Texas A&M,10,0.9300381420092048
Michigan,1,Idaho,15,0.8323367299250322
Michigan,1,Howard,16,0.9824113628923893
Michigan,1,Saint Louis,9,0.8345671870918224
Michigan,1,Akron,12,0.858525613099972
Michigan,1,Hofstra,13,0.8782847173337658
Michigan,1,Miami (OH),11,0.7238348498947282
Michigan,1,Wright State,14,0.9135993508725436
Michigan,1,Santa Clara,10,0.8697898420981408
Michigan,1,Tennessee State,15,0.9576443002538874
Georgia,8,Duke,1,0.10690452579870051
Georgia,8,Ohio State,8,0.33326946251179684
Georgia,8,St. John's,5,0.2190576547869705
Georgia,8,Kansas,4,0.18015502746655976
Georgia,8,Louisville,6,0.33419476936015685
Georgia,8,Michigan State,3,0.2428768302603346
Georgia,8,UCLA,7,0.28610748182863793
Georgia,8,UConn,2,0.18639611240706808
Georgia,8,Arizona,1,0.1075493080744548
Georgia,8,Villanova,8,0.39677336399081853
Georgia,8,Wisconsin,5,0.22327075563476076
Georgia,8,Arkansas,4,0.1865869388030423
Georgia,8,BYU,6,0.24113337459441056
Georgia,8,Gonzaga,3,0.39228947674130593
Georgia,8,Miami (FL),7,0.45423332135634203
Georgia,8,Purdue,2,0.10253737525149362
Georgia,8,Florida,1,0.17895030315105437
Georgia,8,Clemson,8,0.3568704071971993
Georgia,8,Vanderbilt,5,0.21573316632415918
Georgia,8,Nebraska,4,0.3258380791621612
Georgia,8,North Carolina,6,0.3467001669432521
Georgia,8,Illinois,3,0.31195603653232507
Georgia,8,Saint Mary's,7,0.3221073386954212
Georgia,8,Houston,2,0.15742662544513839
Georgia,8,Michigan,1,0.08087281514196104
Georgia,8,Texas Tech,5,0.24458776338213525
Georgia,8,Alabama,4,0.21802182213915625
Georgia,8,Tennessee,6,0.30092012128088363
Georgia,8,Virginia,3,0.22747916422992145
Georgia,8,Kentucky,7,0.2654440515602733
Georgia,8,Iowa State,2,0.19263888345620536
Georgia,8,Siena,16,0.9533367741527932
Georgia,8,TCU,9,0.42908573826678464
Georgia,8,Northern Iowa,12,0.37951701116141534
Georgia,8,California Baptist,13,0.8568560220070366
Georgia,8,South Florida,11,0.407360838408635
Georgia,8,North Dakota State,14,0.4420083980253128
Georgia,8,UCF,10,0.4070191674313
Georgia,8,Furman,15,0.5182080808629499
Georgia,8,LIU,16,0.9422233837114892
Georgia,8,Utah State,9,0.20013086156319884
Georgia,8,High Point,12,0.11280058436308556
Georgia,8,Hawaii,13,0.7354615364182405
Georgia,8,Texas,11,0.3119697900785313
Georgia,8,Kennesaw State,14,0.09285671349430275
Georgia,8,Missouri,10,0.5154217710068252
Georgia,8,Queens,15,0.9018802713365354
Georgia,8,Prairie View A&M,16,0.25788248180606166
Georgia,8,Iowa,9,0.43878532450957647
Georgia,8,McNeese,12,0.18215978282884623
Georgia,8,Troy,13,0.394206573514214
Georgia,8,VCU,11,0.6031922924664422
Georgia,8,Penn,14,0.5800663263147798
Georgia,8,Texas A&M,10,0.5391021461390506
Georgia,8,Idaho,15,0.3040115627036713
Georgia,8,Howard,16,0.830926846589791
Georgia,8,Saint Louis,9,0.3074221711227548
Georgia,8,Akron,12,0.348089206532004
Georgia,8,Hofstra,13,0.388348268387976
Georgia,8,Miami (OH),11,0.18740168196918952
Georgia,8,Wright State,14,0.4819703628612944
Georgia,8,Santa Clara,10,0.3701799527382923
Georgia,8,Tennessee State,15,0.6654832790221267
Texas Tech,5,Duke,1,0.2699122312810279
Texas Tech,5,Ohio State,8,0.6068892166233811
Texas Tech,5,St. John's,5,0.4641921681168573
Texas Tech,5,Kansas,4,0.404293232725314
Texas Tech,5,Louisville,6,0.60788157769673
Texas Tech,5,Michigan State,3,0.4976794940669262
Texas Tech,5,UCLA,7,0.5531298066929532
Texas Tech,5,UConn,2,0.41437454596215684
Texas Tech,5,Arizona,1,0.27124157999485554
Texas Tech,5,Villanova,8,0.6701274801044381
Texas Tech,5,Wisconsin,5,0.4702807663162166
Texas Tech,5,Arkansas,4,0.4146798109740495
Texas Tech,5,BYU,6,0.49530353266906924
Texas Tech,5,Gonzaga,3,0.6659648772420562
Texas Tech,5,Miami (FL),7,0.7199288778669153
Texas Tech,5,Purdue,2,0.26083084599533984
Texas Tech,5,Florida,1,0.4023251957000679
Texas Tech,5,Clemson,8,0.6315136474547878
Texas Tech,5,Vanderbilt,5,0.45933561528088085
Texas Tech,5,Nebraska,4,0.5988365313757125
Texas Tech,5,North Carolina,6,0.6210750025165663
Texas Tech,5,Illinois,3,0.5833884355358515
Texas Tech,5,Saint Mary's,7,0.594737540700345
Texas Tech,5,Houston,2,0.3659080608650056
Texas Tech,5,Michigan,1,0.21368452132599358
Texas Tech,5,Georgia,8,0.7554122366178652
Texas Tech,5,Alabama,4,0.46268395001192575
Texas Tech,5,Tennessee,6,0.5707150802824434
Texas Tech,5,Virginia,3,0.47629006629183535
Texas Tech,5,Kentucky,7,0.5274292692255514
Texas Tech,5,Iowa State,2,0.4242710961450215
Texas Tech,5,Siena,16,0.9843990760379364
Texas Tech,5,TCU,9,0.6989088152758473
Texas Tech,5,Northern Iowa,12,0.6538692119755517
Texas Tech,5,California Baptist,13,0.9486857129546049
Texas Tech,5,South Florida,11,0.6797891671453612
Texas Tech,5,North Dakota State,14,0.709853858597835
Texas Tech,5,UCF,10,0.6794809788036567
Texas Tech,5,Furman,15,0.7686233149527872
Texas Tech,5,LIU,16,0.9805324672423872
Texas Tech,5,Utah State,9,0.4359077255788623
Texas Tech,5,High Point,12,0.2819602464236284
Texas Tech,5,Hawaii,13,0.8956875577232821
Texas Tech,5,Texas,11,0.5834040090525006
Texas Tech,5,Kennesaw State,14,0.24020546036732268
Texas Tech,5,Missouri,10,0.7666330345594403
Texas Tech,5,Queens,15,0.9659730387201731
Texas Tech,5,Prairie View A&M,16,0.5176640926029652
Texas Tech,5,Iowa,9,0.707152883556874
Texas Tech,5,McNeese,12,0.4075522977522944
Texas Tech,5,Troy,13,0.6677498407610071
Texas Tech,5,VCU,11,0.8244038341549282
Texas Tech,5,Penn,14,0.8101115389268759
Texas Tech,5,Texas A&M,10,0.7832008850727684
Texas Tech,5,Idaho,15,0.5743012389727495
Texas Tech,5,Howard,16,0.938190717287266
Texas Tech,5,Saint Louis,9,0.5782249213300732
Texas Tech,5,Akron,12,0.6225158406128658
Texas Tech,5,Hofstra,13,0.6622705205658186
Texas Tech,5,Miami (OH),11,0.4159811884801062
Texas Tech,5,Wright State,14,0.7418372315597359
Texas Tech,5,Santa Clara,10,0.6447966425589048
Texas Tech,5,Tennessee State,15,0.8600272194069282
Alabama,4,Duke,1,0.3003722939392008
Alabama,4,Ohio State,8,0.6419406415170268
Alabama,4,St. John's,5,0.501516322587411
Alabama,4,Kansas,4,0.44076304765965646
Alabama,4,Louisville,6,0.6428965843660274
Alabama,4,Michigan State,3,0.5350076696076663
Alabama,4,UCLA,7,0.5897342303071094
Alabama,4,UConn,2,0.45106516893256215
Alabama,4,Arizona,1,0.3017896498605332
Alabama,4,Villanova,8,0.7023061786827836
Alabama,4,Wisconsin,5,0.507630666073591
Alabama,4,Arkansas,4,0.45137663020385316
Alabama,4,BYU,6,0.5326424654967736
Alabama,4,Gonzaga,3,0.6983668614184909
Alabama,4,Miami (FL),7,0.7490686255566773
Alabama,4,Purdue,2,0.2906740881099692
Alabama,4,Florida,1,0.43874823467022034
Alabama,4,Clemson,8,0.6655793289575049
Alabama,4,Vanderbilt,5,0.49663121764655965
Alabama,4,Nebraska,4,0.6341731575381463
Alabama,4,North Carolina,6,0.6555793962365367
Alabama,4,Illinois,3,0.6192205581906447
Alabama,4,Saint Mary's,7,0.6302122689905718
Alabama,4,Houston,2,0.4012475684921594
Alabama,4,Michigan,1,0.23988408841812175
Alabama,4,Georgia,8,0.7819781778608441
Alabama,4,Texas Tech,5,0.5373160499880749
Alabama,4,Tennessee,6,0.6069027471987196
Alabama,4,Virginia,3,0.5136544399475831
Alabama,4,Kentucky,7,0.5644813192851152
Alabama,4,Iowa State,2,0.46114797786212713
Alabama,4,Siena,16,0.9865368386415848
Alabama,4,TCU,9,0.7294135839457607
Alabama,4,Northern Iowa,12,0.6868928627799502
Alabama,4,California Baptist,13,0.9554959621530051
Alabama,4,South Florida,11,0.7114312304100397
Alabama,4,North Dakota State,14,0.7396627908198967
Alabama,4,UCF,10,0.711140555426604
Alabama,4,Furman,15,0.7941453584767086
Alabama,4,LIU,16,0.9831910162111304
Alabama,4,Utah State,9,0.4729651416726581
Alabama,4,High Point,12,0.3131966835900663
Alabama,4,Hawaii,13,0.9088557734438344
Alabama,4,Texas,11,0.6192356664842765
Alabama,4,Kennesaw State,14,0.2685461888876742
Alabama,4,Missouri,10,0.7923152963009912
Alabama,4,Queens,15,0.9705601732957727
Alabama,4,Prairie View A&M,16,0.5548355622346248
Alabama,4,Iowa,9,0.7371365505956022
